Image,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19
003_1,-0.1648578811369509,-0.17083333333333334,0.40568475452196384,-0.30083333333333334,0.30645994832041346,-0.0775,-0.31369509043927646,-0.03166666666666667,0.4697674418604651,0.13083333333333333,0.4470284237726098,0.4091666666666667,0.4573643410852713,0.5266666666666666,0.4005167958656331,0.5683333333333334,0.4418604651162791,0.5583333333333333,-0.15968992248062017,0.3433333333333333,0.4718346253229974,0.26666666666666666,0.5121447028423772,0.2975,0.6093023255813953,0.16833333333333333,0.6051679586563308,0.37,0.5596899224806201,0.0975,0.5183462532299742,0.565,0.053229974160206715,0.09666666666666666,0.4594315245478036,0.075,-0.23204134366925064,0.03166666666666667
003_2,-0.14418604651162792,0.041666666666666664,0.4284237726098191,-0.08833333333333333,0.32609819121447026,0.14083333333333334,-0.2961240310077519,0.18333333333333332,0.48527131782945737,0.3566666666666667,0.4573643410852713,0.6425,0.4656330749354005,0.7641666666666667,0.4077519379844961,0.8066666666666666,0.4501291989664083,0.7958333333333333,-0.14728682170542637,0.5708333333333333,0.48527131782945737,0.49666666666666665,0.5255813953488372,0.5283333333333333,0.6237726098191214,0.39666666666666667,0.6165374677002584,0.6041666666666666,0.5762273901808785,0.3233333333333333,0.5255813953488372,0.8041666666666667,0.06873385012919897,0.31833333333333336,0.475968992248062,0.2991666666666667,-0.2144702842377261,0.24916666666666668
004,-0.09354005167958657,-0.08833333333333333,0.5875968992248062,-0.2525,0.4191214470284238,0.0325,-0.33540051679586563,0.029166666666666667,0.5844961240310077,0.3258333333333333,0.5162790697674419,0.5275,0.517312661498708,0.68,0.4656330749354005,0.7425,0.49767441860465117,0.7175,-0.1855297157622739,0.535,0.5390180878552971,0.43,0.5886304909560723,0.45,0.710594315245478,0.4125,0.6868217054263566,0.5616666666666666,0.6702842377260982,0.28583333333333333,0.5772609819121447,0.755,0.11524547803617571,0.2075,0.5875968992248062,0.21916666666666668,-0.2682170542635659,0.14916666666666667
004_0,-0.06563307493540052,-0.10166666666666667,0.6702842377260982,-0.2891666666666667,0.49870801033591733,0.006666666666666667,-0.32506459948320415,0.025833333333333333,0.6909560723514212,0.3016666666666667,0.6258397932816537,0.51,0.6330749354005168,0.665,0.579328165374677,0.7308333333333333,0.6134366925064599,0.7041666666666667,-0.1400516795865633,0.5375,0.6465116279069767,0.4091666666666667,0.7012919896640827,0.42833333333333334,0.8325581395348837,0.38666666666666666,0.8129198966408269,0.5391666666666667,0.7829457364341085,0.25833333333333336,0.7012919896640827,0.74,0.17416020671834626,0.19416666666666665,0.689922480620155,0.1925,-0.24651162790697675,0.14583333333333334
004_1,-0.179328165374677,-0.0016666666666666668,0.49147286821705427,-0.1325,0.31679586563307494,0.12083333333333333,-0.4191214470284238,0.09833333333333333,0.46770025839793283,0.39,0.3943152454780362,0.57,0.39018087855297157,0.7083333333333334,0.33746770025839795,0.7633333333333333,0.3695090439276486,0.7416666666666667,-0.2909560723514212,0.5591666666666667,0.4201550387596899,0.4825,0.46770025839793283,0.5025,0.5875968992248062,0.4716666666666667,0.5596899224806201,0.6058333333333333,0.5534883720930233,0.35583333333333333,0.44599483204134366,0.7775,0.013953488372093023,0.2708333333333333,0.4749354005167959,0.29333333333333333,-0.3581395348837209,0.20833333333333334
004_2,0.05116279069767442,-0.03833333333333333,0.6950904392764858,-0.25,0.5648578811369509,0.035,-0.17002583979328165,0.0925,0.7622739018087855,0.30083333333333334,0.7198966408268734,0.49833333333333335,0.7395348837209302,0.6433333333333333,0.697157622739018,0.7075,0.7250645994832041,0.6808333333333333,0.03772609819121447,0.5625,0.7302325581395349,0.4041666666666667,0.7808785529715763,0.4191666666666667,0.8956072351421188,0.37333333333333335,0.8904392764857881,0.5175,0.8408268733850129,0.25583333333333336,0.80671834625323,0.71,0.2909560723514212,0.22583333333333333,0.751937984496124,0.19916666666666666,-0.09043927648578812,0.20166666666666666
005,-0.2713178294573643,-0.145,0.33746770025839795,-0.31416666666666665,0.2847545219638243,-0.09583333333333334,-0.4532299741602067,0.019166666666666665,0.47080103359173125,0.20416666666666666,0.3788113695090439,0.48333333333333334,0.36847545219638245,0.6366666666666667,0.3209302325581395,0.675,0.35297157622739017,0.6608333333333334,-0.2589147286821705,0.38083333333333336,0.46149870801033593,0.33916666666666667,0.5080103359173127,0.36083333333333334,0.5937984496124031,0.22583333333333333,0.5555555555555556,0.4683333333333333,0.5193798449612403,0.14666666666666667,0.4263565891472868,0.6675,-0.019121447028423774,0.1375,0.4263565891472868,0.0925,-0.34987080103359175,0.1025
005_0,-0.13488372093023257,-0.17583333333333334,0.4129198966408269,-0.37833333333333335,0.3829457364341085,-0.15416666666666667,-0.28888888888888886,0.0,0.5803617571059432,0.14083333333333334,0.5193798449612403,0.42833333333333334,0.5235142118863049,0.5841666666666666,0.4821705426356589,0.6258333333333334,0.5111111111111111,0.61,-0.07803617571059432,0.3566666666666667,0.5834625322997417,0.2783333333333333,0.627906976744186,0.2975,0.6961240310077519,0.15666666666666668,0.6816537467700259,0.4041666666666667,0.620671834625323,0.08,0.579328165374677,0.6125,0.12248062015503876,0.09833333333333333,0.5297157622739018,0.03,-0.1855297157622739,0.07916666666666666
005_1,-0.12144702842377261,-0.2525,0.46149870801033593,-0.38416666666666666,0.3829457364341085,-0.1575,-0.3116279069767442,-0.09333333333333334,0.5121447028423772,0.17416666666666666,0.3891472868217054,0.4625,0.35917312661498707,0.6233333333333333,0.3095607235142119,0.6608333333333334,0.34160206718346253,0.6483333333333333,-0.18242894056847545,0.30416666666666664,0.48527131782945737,0.31666666666666665,0.5255813953488372,0.3425,0.6227390180878553,0.20666666666666667,0.5545219638242894,0.46,0.5648578811369509,0.1175,0.4077519379844961,0.6608333333333334,0.07080103359173126,0.06583333333333333,0.4873385012919897,0.0525,-0.22790697674418606,0.0033333333333333335
005_2,-0.1607235142118863,-0.155,0.44599483204134366,-0.3433333333333333,0.40258397932816536,-0.12083333333333333,-0.3364341085271318,0.016666666666666666,0.6041343669250646,0.17666666666666667,0.5235142118863049,0.4625,0.5204134366925065,0.6175,0.47390180878552973,0.6583333333333333,0.5059431524547804,0.6425,-0.1235142118863049,0.3775,0.6010335917312661,0.31416666666666665,0.648578811369509,0.33416666666666667,0.7291989664082688,0.195,0.7012919896640827,0.44166666666666665,0.6506459948320413,0.1175,0.5803617571059432,0.6475,0.10697674418604651,0.12416666666666666,0.5545219638242894,0.065,-0.22790697674418606,0.09833333333333333
006,-0.14315245478036176,-0.18083333333333335,0.4439276485788114,-0.16583333333333333,0.2806201550387597,0.043333333333333335,-0.3829457364341085,-0.0325,0.3674418604651163,0.29833333333333334,0.4501291989664083,0.6308333333333334,0.434625322997416,0.7575,0.39018087855297157,0.7958333333333333,0.413953488372093,0.7833333333333333,-0.21757105943152455,0.38666666666666666,0.49147286821705427,0.4741666666666667,0.43979328165374676,0.4741666666666667,0.5834625322997417,0.3675,0.6165374677002584,0.5533333333333333,0.5100775193798449,0.27666666666666667,0.5224806201550387,0.8058333333333333,-0.03875968992248062,0.18333333333333332,0.3571059431524548,0.22666666666666666,-0.28268733850129196,0.035
006_0,-0.09560723514211886,-0.3591666666666667,0.5162790697674419,-0.315,0.3302325581395349,-0.11916666666666667,-0.3571059431524548,-0.22666666666666666,0.40258397932816536,0.13416666666666666,0.46459948320413436,0.4625,0.4387596899224806,0.5858333333333333,0.3891472868217054,0.6208333333333333,0.41498708010335916,0.61,-0.21550387596899226,0.19,0.5193798449612403,0.3125,0.46459948320413436,0.30916666666666665,0.6227390180878553,0.2125,0.6434108527131783,0.3958333333333333,0.5534883720930233,0.12,0.5266149870801033,0.6375,-0.013953488372093023,0.0008333333333333334,0.39638242894056847,0.06416666666666666,-0.25788113695090437,-0.15583333333333332
006_1,-0.08423772609819122,-0.16666666666666666,0.49147286821705427,-0.20916666666666667,0.36227390180878555,0.0075,-0.2971576227390181,-0.0008333333333333334,0.4842377260981912,0.24333333333333335,0.6144702842377261,0.5541666666666667,0.6175710594315246,0.6775,0.579328165374677,0.7183333333333334,0.6010335917312661,0.7041666666666667,-0.07493540051679587,0.385,0.6320413436692507,0.4,0.5813953488372093,0.405,0.7054263565891473,0.2891666666666667,0.765374677002584,0.46416666666666667,0.620671834625323,0.20916666666666667,0.710594315245478,0.715,0.07080103359173126,0.1725,0.4635658914728682,0.17583333333333334,-0.1896640826873385,0.05416666666666667
006_2,-0.14108527131782947,-0.2375,0.42739018087855296,-0.2808333333333333,0.3023255813953488,-0.06166666666666667,-0.34987080103359175,-0.07,0.42428940568475454,0.1775,0.5555555555555556,0.4925,0.5596899224806201,0.6166666666666667,0.5224806201550387,0.6583333333333333,0.5441860465116279,0.6441666666666667,-0.12661498708010335,0.32083333333333336,0.5710594315245479,0.3358333333333333,0.5214470284237727,0.3408333333333333,0.6434108527131783,0.22333333333333333,0.7043927648578812,0.4008333333333333,0.5586563307493541,0.1425,0.6516795865633075,0.655,0.014987080103359173,0.10583333333333333,0.4036175710594315,0.10916666666666666,-0.2434108527131783,-0.014166666666666666
007,-0.13901808785529715,-0.15916666666666668,0.4935400516795866,-0.3125,0.3488372093023256,-0.058333333333333334,-0.36020671834625323,0.0425,0.530749354005168,0.305,0.45219638242894056,0.5566666666666666,0.39018087855297157,0.7858333333333334,0.3302325581395349,0.8233333333333334,0.3695090439276486,0.815,-0.22997416020671835,0.47833333333333333,0.4873385012919897,0.42916666666666664,0.5214470284237727,0.43833333333333335,0.6630490956072351,0.2925,0.6630490956072351,0.5233333333333333,0.6093023255813953,0.20416666666666666,0.4253229974160207,0.8341666666666666,0.06770025839793281,0.16666666666666666,0.5400516795865633,0.1375,-0.2909560723514212,0.12916666666666668
007_0,-0.2909560723514212,-0.06833333333333333,0.3281653746770026,-0.26666666666666666,0.2062015503875969,0.011666666666666667,-0.4935400516795866,0.15916666666666668,0.4222222222222222,0.3883333333333333,0.36640826873385013,0.6608333333333334,0.32609819121447026,0.9083333333333333,0.26925064599483206,0.9516666666666667,0.30749354005167956,0.9408333333333333,-0.32299741602067183,0.6158333333333333,0.39018087855297157,0.5233333333333333,0.4253229974160207,0.5308333333333334,0.5534883720930233,0.3675,0.5741602067183462,0.6133333333333333,0.49147286821705427,0.27666666666666667,0.36537467700258397,0.9575,-0.05426356589147287,0.2675,0.4160206718346253,0.20916666666666667,-0.4160206718346253,0.2475
007_1,-0.2248062015503876,-0.185,0.31059431524547804,-0.395,0.220671834625323,-0.12416666666666666,-0.3891472868217054,0.03916666666666667,0.43669250645994834,0.23,0.40568475452196384,0.49333333333333335,0.3850129198966408,0.7316666666666667,0.3385012919896641,0.775,0.37157622739018087,0.7633333333333333,-0.2082687338501292,0.4716666666666667,0.4170542635658915,0.36,0.448062015503876,0.36666666666666664,0.5514211886304909,0.20666666666666667,0.58656330749354,0.44083333333333335,0.4904392764857881,0.12083333333333333,0.4232558139534884,0.7775,0.006718346253229974,0.12916666666666668,0.4191214470284238,0.059166666666666666,-0.3147286821705426,0.12166666666666667
007_2,-0.08010335917312661,-0.12666666666666668,0.5131782945736434,-0.37083333333333335,0.4253229974160207,-0.09333333333333334,-0.25478036175710594,0.10833333333333334,0.6857881136950904,0.25,0.6640826873385013,0.5166666666666667,0.6527131782945736,0.7575,0.6010335917312661,0.8041666666666667,0.6382428940568475,0.79,-0.02945736434108527,0.5325,0.6702842377260982,0.3825,0.7064599483204135,0.38666666666666666,0.813953488372093,0.21916666666666668,0.8656330749354005,0.4533333333333333,0.7416020671834626,0.13666666666666666,0.6981912144702842,0.8016666666666666,0.19689922480620156,0.175,0.6578811369509044,0.07916666666666666,-0.1669250645994832,0.18666666666666668
008,-0.18656330749354005,-0.13333333333333333,0.3612403100775194,-0.31833333333333336,0.28578811369509044,-0.08083333333333333,-0.34366925064599485,0.021666666666666667,0.4883720930232558,0.14583333333333334,0.4294573643410853,0.3925,0.4129198966408269,0.5208333333333334,0.36227390180878555,0.5716666666666667,0.39948320413436694,0.5558333333333333,-0.17829457364341086,0.4,0.5038759689922481,0.28,0.5452196382428941,0.295,0.6537467700258398,0.18916666666666668,0.6258397932816537,0.3725,0.5162790697674419,0.09666666666666666,0.48527131782945737,0.575,0.03565891472868217,0.10583333333333333,0.47390180878552973,0.05,-0.2744186046511628,0.08166666666666667
008_0,-0.08527131782945736,-0.1325,0.4377260981912145,-0.35833333333333334,0.3922480620155039,-0.11916666666666667,-0.22377260981912145,0.0325,0.6227390180878553,0.08666666666666667,0.5937984496124031,0.3325,0.592764857881137,0.46,0.5493540051679586,0.5141666666666667,0.5844961240310077,0.49583333333333335,-0.011886304909560724,0.39,0.6537467700258398,0.21666666666666667,0.697157622739018,0.2275,0.7922480620155039,0.115,0.7870801033591731,0.2975,0.6444444444444445,0.035833333333333335,0.6723514211886304,0.5075,0.16589147286821707,0.08416666666666667,0.5958656330749355,-0.006666666666666667,-0.14728682170542637,0.08583333333333333
008_1,-0.27545219638242896,-0.0375,0.2268733850129199,-0.25916666666666666,0.17829457364341086,-0.010833333333333334,-0.4098191214470284,0.13,0.3922480620155039,0.20916666666666667,0.36020671834625323,0.465,0.3571059431524548,0.5975,0.31369509043927646,0.6525,0.34677002583979327,0.6341666666666667,-0.2165374677002584,0.5083333333333333,0.4201550387596899,0.3458333333333333,0.4604651162790698,0.35833333333333334,0.5534883720930233,0.24416666666666667,0.5441860465116279,0.43333333333333335,0.413953488372093,0.1575,0.43049095607235144,0.6491666666666667,-0.04186046511627907,0.19416666666666665,0.3695090439276486,0.11166666666666666,-0.3385012919896641,0.1875
008_2,-0.09457364341085271,-0.034166666666666665,0.4036175710594315,-0.25333333333333335,0.35400516795865633,-0.005,-0.22790697674418606,0.13416666666666666,0.5648578811369509,0.2175,0.5317829457364341,0.4741666666666667,0.5276485788113695,0.6075,0.48527131782945737,0.6625,0.5183462532299742,0.6441666666666667,-0.03875968992248062,0.5141666666666667,0.5917312661498708,0.3541666666666667,0.6320413436692507,0.3675,0.724031007751938,0.25333333333333335,0.7147286821705426,0.44333333333333336,0.58656330749354,0.165,0.6010335917312661,0.6591666666666667,0.1359173126614987,0.2,0.5431524547803618,0.11916666666666667,-0.15762273901808785,0.1925
009,-0.117312661498708,-0.0975,0.4883720930232558,-0.1425,0.3333333333333333,0.04583333333333333,-0.3798449612403101,0.0625,0.4325581395348837,0.31083333333333335,0.36847545219638245,0.5808333333333333,0.3509043927648579,0.6783333333333333,0.3147286821705426,0.72,0.33746770025839795,0.7041666666666667,-0.2558139534883721,0.46,0.41808785529715764,0.45,0.4418604651162791,0.46416666666666667,0.5762273901808785,0.39,0.5524547803617571,0.5233333333333333,0.49870801033591733,0.2841666666666667,0.468733850129199,0.72,0.010852713178294573,0.2075,0.4573643410852713,0.225,-0.30025839793281656,0.13166666666666665
009_0,-0.10904392764857881,-0.0425,0.49147286821705427,-0.15416666666666667,0.36847545219638245,0.0525,-0.3457364341085271,0.1475,0.5131782945736434,0.3075,0.4945736434108527,0.5866666666666667,0.4935400516795866,0.6866666666666666,0.4635658914728682,0.7325,0.4842377260981912,0.7141666666666666,-0.15348837209302327,0.5341666666666667,0.5214470284237727,0.44916666666666666,0.5483204134366925,0.4608333333333333,0.6702842377260982,0.37166666666666665,0.6692506459948321,0.5083333333333333,0.5751937984496124,0.2733333333333333,0.6186046511627907,0.7158333333333333,0.07183462532299742,0.25,0.5235142118863049,0.21833333333333332,-0.2537467700258398,0.20833333333333334
009_1,-0.21963824289405684,-0.12,0.4201550387596899,-0.18833333333333332,0.2661498708010336,0.006666666666666667,-0.4883720930232558,0.051666666666666666,0.386046511627907,0.27,0.3343669250645995,0.5441666666666667,0.3209302325581395,0.6425,0.2847545219638243,0.6858333333333333,0.3085271317829457,0.6691666666666667,-0.3343669250645995,0.44666666666666666,0.3788113695090439,0.41,0.4046511627906977,0.42333333333333334,0.5431524547803618,0.3441666666666667,0.5255813953488372,0.4791666666666667,0.45529715762273903,0.24,0.448062015503876,0.68,-0.06563307493540052,0.1825,0.4077519379844961,0.1825,-0.39948320413436694,0.11833333333333333
009_2,-0.1648578811369509,-0.16583333333333333,0.448062015503876,-0.28583333333333333,0.32299741602067183,-0.0825,-0.4046511627906977,0.023333333333333334,0.47390180878552973,0.16333333333333333,0.4573643410852713,0.435,0.4573643410852713,0.5316666666666666,0.4284237726098191,0.5766666666666667,0.448062015503876,0.5583333333333333,-0.2041343669250646,0.395,0.4842377260981912,0.30083333333333334,0.5111111111111111,0.31166666666666665,0.635142118863049,0.2225,0.6361757105943152,0.35583333333333333,0.5369509043927648,0.12916666666666668,0.5855297157622739,0.5575,0.022222222222222223,0.11583333333333333,0.48320413436692505,0.07666666666666666,-0.31059431524547804,0.08083333333333333
010,-0.12454780361757106,-0.1,0.4511627906976744,-0.2875,0.35400516795865633,-0.0375,-0.3157622739018088,0.058333333333333334,0.5121447028423772,0.2575,0.4170542635658915,0.45416666666666666,0.41188630490956074,0.5633333333333334,0.3767441860465116,0.6116666666666667,0.4046511627906977,0.5933333333333334,-0.2,0.3875,0.4821705426356589,0.3383333333333333,0.517312661498708,0.3475,0.6609819121447028,0.28833333333333333,0.5886304909560723,0.46,0.6196382428940569,0.17083333333333334,0.4935400516795866,0.6441666666666667,0.06149870801033592,0.15333333333333332,0.4935400516795866,0.13333333333333333,-0.24237726098191215,0.12416666666666666
010_0,-0.11007751937984496,0.0025,0.4108527131782946,-0.245,0.36020671834625323,0.014166666666666666,-0.26718346253229974,0.18083333333333335,0.5627906976744186,0.29,0.5049095607235142,0.49583333333333335,0.5183462532299742,0.605,0.49250645994832043,0.6566666666666666,0.5162790697674419,0.6358333333333334,-0.09974160206718347,0.49583333333333335,0.5472868217054263,0.37416666666666665,0.5824289405684755,0.37916666666666665,0.710594315245478,0.305,0.6702842377260982,0.48333333333333334,0.6506459948320413,0.1925,0.6103359173126615,0.6766666666666666,0.11214470284237726,0.235,0.5235142118863049,0.16916666666666666,-0.1855297157622739,0.23833333333333334
010_1,-0.07390180878552971,-0.16,0.5638242894056847,-0.2816666666666667,0.4191214470284238,-0.04083333333333333,-0.303359173126615,-0.0225,0.5348837209302325,0.2758333333333333,0.4005167958656331,0.4633333333333333,0.3757105943152455,0.5725,0.33126614987080105,0.6175,0.3633074935400517,0.6025,-0.23824289405684754,0.3233333333333333,0.48940568475452195,0.35333333333333333,0.524547803617571,0.36666666666666664,0.6857881136950904,0.32416666666666666,0.5803617571059432,0.4891666666666667,0.6630490956072351,0.20083333333333334,0.448062015503876,0.6641666666666667,0.07803617571059432,0.1175,0.5359173126614987,0.14833333333333334,-0.2372093023255814,0.0525
010_2,-0.25478036175710594,-0.025833333333333333,0.29509043927648576,-0.25666666666666665,0.22170542635658916,0.015,-0.4294573643410853,0.1525,0.4036175710594315,0.32083333333333336,0.3271317829457364,0.5358333333333334,0.33126614987080105,0.6516666666666666,0.30129198966408266,0.705,0.3271317829457364,0.6841666666666667,-0.2868217054263566,0.4975,0.38087855297157625,0.4083333333333333,0.4160206718346253,0.4166666666666667,0.5524547803617571,0.3458333333333333,0.496640826873385,0.5325,0.5018087855297158,0.22333333333333333,0.4191214470284238,0.7333333333333333,-0.04909560723514212,0.23416666666666666,0.3736434108527132,0.19,-0.3509043927648579,0.21916666666666668
011,-0.20723514211886304,-0.13333333333333333,0.4232558139534884,-0.2,0.29405684754521966,-0.0033333333333333335,-0.3850129198966408,0.01,0.4842377260981912,0.30583333333333335,0.33746770025839795,0.51,0.3116279069767442,0.645,0.23824289405684754,0.6958333333333333,0.28578811369509044,0.6816666666666666,-0.24237726098191215,0.35,0.4377260981912145,0.4166666666666667,0.46459948320413436,0.38166666666666665,0.6051679586563308,0.3308333333333333,0.5576227390180879,0.5158333333333334,0.5472868217054263,0.215,0.3581395348837209,0.7058333333333333,0.002583979328165375,0.16583333333333333,0.4191214470284238,0.1775,-0.28165374677002586,0.07833333333333334
011_0,-0.117312661498708,-0.1075,0.5472868217054263,-0.22166666666666668,0.4315245478036176,-0.03166666666666667,-0.2909560723514212,0.03833333333333333,0.6682170542635659,0.235,0.5348837209302325,0.43333333333333335,0.5224806201550387,0.5591666666666667,0.4501291989664083,0.6116666666666667,0.49870801033591733,0.5941666666666666,-0.10077519379844961,0.33666666666666667,0.6310077519379845,0.34,0.6558139534883721,0.30583333333333335,0.7994832041343669,0.2475,0.7695090439276486,0.42,0.7250645994832041,0.14666666666666667,0.5782945736434109,0.6108333333333333,0.1400516795865633,0.1475,0.5844961240310077,0.12333333333333334,-0.1731266149870801,0.09166666666666666
