Image,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19
029,-0.20930232558139536,-0.135,0.44289405684754524,-0.19166666666666668,0.2785529715762274,0.02,-0.33126614987080105,0.008333333333333333,0.45839793281653746,0.2733333333333333,0.4635658914728682,0.56,0.43049095607235144,0.6966666666666667,0.3571059431524548,0.7475,0.4046511627906977,0.7333333333333333,-0.2558139534883721,0.4891666666666667,0.5276485788113695,0.43333333333333335,0.5524547803617571,0.44083333333333335,0.6403100775193798,0.3308333333333333,0.6568475452196383,0.5275,0.5627906976744186,0.24,0.4883720930232558,0.7283333333333334,0.005684754521963824,0.21,0.4532299741602067,0.195,-0.3178294573643411,0.13583333333333333
030,-0.15038759689922482,-0.12,0.39018087855297157,-0.16083333333333333,0.28888888888888886,0.05583333333333333,-0.3829457364341085,0.051666666666666666,0.3571059431524548,0.33416666666666667,0.3333333333333333,0.6316666666666667,0.31266149870801035,0.7883333333333333,0.2558139534883721,0.8241666666666667,0.2930232558139535,0.8125,-0.24651162790697675,0.5075,0.4573643410852713,0.5016666666666667,0.4728682170542636,0.5075,0.5762273901808785,0.41583333333333333,0.5679586563307494,0.5983333333333334,0.5069767441860465,0.3125,0.43669250645994834,0.7783333333333333,-0.022222222222222223,0.25083333333333335,0.35917312661498707,0.26916666666666667,-0.303359173126615,0.12583333333333332
031,-0.17002583979328165,-0.11333333333333333,0.42739018087855296,-0.17166666666666666,0.28785529715762276,0.04083333333333333,-0.4170542635658915,0.02,0.49767441860465117,0.24666666666666667,0.49250645994832043,0.49333333333333335,0.5255813953488372,0.5775,0.475968992248062,0.6358333333333334,0.5131782945736434,0.6183333333333333,-0.15658914728682172,0.44583333333333336,0.5224806201550387,0.3675,0.5607235142118863,0.37666666666666665,0.6661498708010336,0.32,0.6609819121447028,0.4475,0.6093023255813953,0.23333333333333334,0.6144702842377261,0.6266666666666667,0.04909560723514212,0.22583333333333333,0.4666666666666667,0.20583333333333334,-0.32506459948320415,0.07
032,-0.22170542635658916,-0.15833333333333333,0.3509043927648579,-0.27166666666666667,0.24444444444444444,-0.05416666666666667,-0.4418604651162791,0.0033333333333333335,0.3984496124031008,0.18,0.3571059431524548,0.43916666666666665,0.3571059431524548,0.5908333333333333,0.3054263565891473,0.6383333333333333,0.3457364341085271,0.6258333333333334,-0.2661498708010336,0.37666666666666665,0.41188630490956074,0.2916666666666667,0.4377260981912145,0.2991666666666667,0.6020671834625323,0.25833333333333336,0.5968992248062015,0.4575,0.5059431524547804,0.14166666666666666,0.4377260981912145,0.645,-0.04289405684754522,0.10583333333333333,0.3912144702842377,0.07833333333333334,-0.3581395348837209,0.058333333333333334
033,-0.15348837209302327,-0.09666666666666666,0.5059431524547804,-0.07916666666666666,0.32506459948320415,0.11416666666666667,-0.41808785529715764,0.02666666666666667,0.4046511627906977,0.3541666666666667,0.4191214470284238,0.65,0.45529715762273903,0.7475,0.3881136950904393,0.8,0.43359173126614986,0.7858333333333334,-0.26408268733850127,0.5383333333333333,0.45839793281653746,0.5041666666666667,0.434625322997416,0.5133333333333333,0.620671834625323,0.485,0.6196382428940569,0.6308333333333334,0.5483204134366925,0.39166666666666666,0.5162790697674419,0.8266666666666667,-0.02118863049095607,0.275,0.43979328165374676,0.335,-0.3757105943152455,0.085
034,-0.15658914728682172,-0.11083333333333334,0.4222222222222222,-0.19833333333333333,0.3364341085271318,0.011666666666666667,-0.3643410852713178,0.07333333333333333,0.5038759689922481,0.24083333333333334,0.5224806201550387,0.49833333333333335,0.5441860465116279,0.6116666666666667,0.4904392764857881,0.6716666666666666,0.5255813953488372,0.6508333333333334,-0.14418604651162792,0.48583333333333334,0.5545219638242894,0.37333333333333335,0.5700258397932817,0.37416666666666665,0.6754521963824289,0.30583333333333335,0.6950904392764858,0.415,0.6010335917312661,0.205,0.5741602067183462,0.6816666666666666,0.03255813953488372,0.20916666666666667,0.4997416020671835,0.18083333333333335,-0.2868217054263566,0.1625
035,-0.20930232558139536,-0.16083333333333333,0.386046511627907,-0.20833333333333334,0.24031007751937986,0.016666666666666666,-0.3881136950904393,0.0125,0.34780361757105943,0.21916666666666668,0.36640826873385013,0.515,0.3674418604651163,0.5875,0.303359173126615,0.6408333333333334,0.3457364341085271,0.6275,-0.23617571059431525,0.4116666666666667,0.4015503875968992,0.365,0.3850129198966408,0.37083333333333335,0.517312661498708,0.2925,0.5090439276485789,0.45916666666666667,0.45839793281653746,0.215,0.4501291989664083,0.6641666666666667,-0.03255813953488372,0.1525,0.3891472868217054,0.18,-0.3157622739018088,0.05416666666666667
036,-0.2268733850129199,-0.14833333333333334,0.3674418604651163,-0.16416666666666666,0.2227390180878553,0.058333333333333334,-0.468733850129199,0.0008333333333333334,0.28785529715762276,0.2633333333333333,0.30129198966408266,0.5783333333333334,0.30129198966408266,0.69,0.24444444444444444,0.7316666666666667,0.2806201550387597,0.7191666666666666,-0.35297157622739017,0.4533333333333333,0.33746770025839795,0.45,0.344702842377261,0.44333333333333336,0.4625322997416021,0.3625,0.434625322997416,0.5241666666666667,0.41808785529715764,0.27666666666666667,0.37260981912144703,0.7466666666666667,-0.09250645994832041,0.1825,0.3405684754521964,0.24333333333333335,-0.4098191214470284,0.03333333333333333
037,-0.1648578811369509,-0.14583333333333334,0.43979328165374676,-0.125,0.2744186046511628,0.0825,-0.39948320413436694,0.0,0.36227390180878555,0.3258333333333333,0.44289405684754524,0.6241666666666666,0.43669250645994834,0.7866666666666666,0.3881136950904393,0.8233333333333334,0.4201550387596899,0.8108333333333333,-0.23824289405684754,0.5083333333333333,0.48630490956072353,0.49166666666666664,0.4170542635658915,0.5141666666666667,0.5410852713178295,0.4508333333333333,0.5896640826873385,0.5583333333333333,0.448062015503876,0.35,0.5193798449612403,0.8075,-0.047028423772609816,0.2075,0.3891472868217054,0.2866666666666667,-0.33126614987080105,0.049166666666666664
038,-0.15762273901808785,-0.13166666666666665,0.4253229974160207,-0.105,0.29198966408268734,0.08916666666666667,-0.41188630490956074,0.009166666666666667,0.3343669250645995,0.31166666666666665,0.28888888888888886,0.5675,0.26098191214470284,0.6733333333333333,0.19069767441860466,0.7233333333333334,0.2330749354005168,0.7058333333333333,-0.28268733850129196,0.4633333333333333,0.3581395348837209,0.4575,0.3798449612403101,0.4766666666666667,0.5018087855297158,0.4425,0.46770025839793283,0.5475,0.5038759689922481,0.3358333333333333,0.3023255813953488,0.745,-0.06149870801033592,0.22583333333333333,0.3757105943152455,0.3016666666666667,-0.35297157622739017,0.09833333333333333
039,-0.08630490956072351,-0.095,0.5059431524547804,-0.175,0.36847545219638245,0.03916666666666667,-0.31886304909560725,0.05416666666666667,0.4656330749354005,0.24916666666666668,0.43669250645994834,0.5066666666666667,0.4573643410852713,0.6241666666666666,0.3736434108527132,0.6766666666666666,0.4377260981912145,0.6641666666666667,-0.18863049095607234,0.505,0.4697674418604651,0.39666666666666667,0.5235142118863049,0.4225,0.6299741602067184,0.3675,0.6020671834625323,0.4866666666666667,0.5751937984496124,0.2625,0.5658914728682171,0.69,0.08010335917312661,0.21083333333333334,0.4191214470284238,0.22166666666666668,-0.2661498708010336,0.125
040,-0.17829457364341086,-0.17333333333333334,0.4129198966408269,-0.23,0.27338501291989664,-0.01,-0.4284237726098191,-0.0075,0.4036175710594315,0.25333333333333335,0.33126614987080105,0.5008333333333334,0.27958656330749354,0.6275,0.2186046511627907,0.6733333333333333,0.2589147286821705,0.6566666666666666,-0.35297157622739017,0.39,0.42118863049095606,0.4025,0.4387596899224806,0.4075,0.5317829457364341,0.33666666666666667,0.4904392764857881,0.5066666666666667,0.4811369509043928,0.24,0.3333333333333333,0.69,-0.002583979328165375,0.14,0.35917312661498707,0.1525,-0.3364341085271318,0.0425
041,-0.15658914728682172,-0.15333333333333332,0.4780361757105943,-0.20166666666666666,0.33540051679586563,0.041666666666666664,-0.3643410852713178,0.015,0.4904392764857881,0.245,0.5255813953488372,0.5108333333333334,0.5607235142118863,0.6,0.5028423772609819,0.685,0.5514211886304909,0.6475,-0.21963824289405684,0.5783333333333334,0.5224806201550387,0.37833333333333335,0.5545219638242894,0.4066666666666667,0.6950904392764858,0.3358333333333333,0.6806201550387597,0.45666666666666667,0.6248062015503876,0.25416666666666665,0.635142118863049,0.6833333333333333,0.03462532299741602,0.2,0.49250645994832043,0.2025,-0.31679586563307494,0.1375
042,-0.2144702842377261,-0.08666666666666667,0.3922480620155039,-0.2683333333333333,0.27338501291989664,-0.051666666666666666,-0.4077519379844961,0.058333333333333334,0.46770025839793283,0.21833333333333332,0.36227390180878555,0.4475,0.37157622739018087,0.5416666666666666,0.3219638242894057,0.6025,0.35607235142118865,0.5775,-0.24857881136950905,0.3883333333333333,0.41498708010335916,0.32666666666666666,0.4604651162790698,0.3525,0.5958656330749355,0.26166666666666666,0.5617571059431524,0.4066666666666667,0.5648578811369509,0.17833333333333334,0.4749354005167959,0.5441666666666667,0.025322997416020673,0.17,0.4377260981912145,0.12916666666666668,-0.2909560723514212,0.12166666666666667
